"date","location","mission","med_Blue_corr","med_Red_corr","med_Green_corr","med_Nir_corr","med_Swir1_corr","med_Swir2_corr","prop_clouds","prop_hillShadow","pCount_dswe1","pCount_dswe3","min_cloud_dist","mean_cloud_dist","system.index","CLOUD_COVER","IMAGE_QUALITY","IMAGE_QUALITY_TIRS","SUN_AZIMUTH","SUN_ELEVATION","tot_sol_rad_KJpm2_3","max_temp_degK_3","min_temp_degK_3","tot_precip_m_3","mean_wind_mps_3","tot_sol_rad_KJpm2_5","max_temp_degK_5","min_temp_degK_5","tot_precip_m_5","mean_wind_mps_5","tot_sol_rad_KJpm2_7","max_temp_degK_7","min_temp_degK_7","tot_precip_m_7","mean_wind_mps_7"
"2002-01-14","A","LANDSAT_7",0.0143075,0.00399499999999999,0.014335,0.00930249999999999,0.00374749999999998,0.0019325,0,1,21,0,739,747.809523809524,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","B","LANDSAT_7",0.0159025,0.00418749999999998,0.0143075,0.00492999999999999,0.00110749999999998,0.0019875,0,1,25,0,933,939.84,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","C","LANDSAT_7",0.013125,0.00358249999999998,0.013675,0.0045175,0.000997499999999984,0.0019325,0,1,27,0,790,797.962962962963,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","D","LANDSAT_7",0.0130425,0.003665,0.011365,0.00454499999999999,0.00102499999999999,0.0019325,0,1,27,0,825,832.666666666667,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","E","LANDSAT_7",0.013345,0.0044075,0.012025,0.0052325,0.00124499999999999,0.00206999999999998,0,1,25,0,904,911.96,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","F","LANDSAT_7",0.0145825,0.00380249999999998,0.0136475,0.00481999999999999,0.00110749999999998,-0.000872499999999998,0,1,26,0,914,922,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","G","LANDSAT_7",0.01428,0.00369249999999998,0.0117775,0.0044625,0.000942499999999985,-0.000982499999999997,0,1,25,0,732,739.36,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","H","LANDSAT_7",0.0152425,0.0022075,0.0148575,0.0049025,0.00105249999999998,0.00195999999999998,0,1,24,0,801,809.625,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","I","LANDSAT_7",0.01582,0.00256499999999998,0.0146375,0.00539749999999999,0.00129999999999999,0.0020975,0,1,25,0,1025,1032.64,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","J","LANDSAT_7",0.0148575,0.00600249999999999,0.0137575,0.00946749999999999,0.00388499999999999,0.0019875,0,1,21,1,274,279.47619047619,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","K","LANDSAT_7",0.0141975,0.00492999999999999,0.0149675,0.00561749999999999,0.00135499999999999,0.00212499999999998,0,1,25,0,863,870.6,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","L","LANDSAT_7",0.0163425,0.0044625,0.01696125,0.00977,0.00396749999999998,-0.000845000000000012,0,1,26,0,713,719.5,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","M","LANDSAT_7",0.012465,0.005975,0.013675,0.0048475,0.00113499999999999,-0.000872499999999998,0,1,25,0,684,692.64,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","N","LANDSAT_7",0.01032,0.003445,0.01109,0.0045175,0.00102499999999999,0.0019325,0,1,23,0,880,887.434782608696,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","O","LANDSAT_7",0.0129325,0.00168499999999999,0.0114475,0.00472374999999999,0.00105249999999998,-0.000900000000000012,0,1,26,0,918,925.461538461538,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","P","LANDSAT_7",0.0154625,0.00447625,0.01206625,0.0052875,0.0012725,-0.000790000000000013,0,1,26,0,689,695.461538461538,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","Q","LANDSAT_7",0.013345,0.00410499999999999,0.0117775,0.00492999999999999,0.00113499999999999,0.000571249999999995,0,1,24,0,819,826.166666666667,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-01-14","R","LANDSAT_7",0.01483,0.00380249999999998,0.0137025,0.0047925,0.00107999999999999,0.0019875,0,1,24,0,402,409.125,"2_LE07_018050_20020114",2,9,NA,139.92686604,43.76673777,46704.64,293.072546641032,291.702155431112,0.00266359712713893,0.425964573942082,86477.76,293.072546641032,289.003648122152,0.00267925526719637,0.331270440242252,106827.772,293.072546641032,286.83257484436,0.00581784007154695,0.553672634326372
"2002-04-04","A","LANDSAT_7",0.0295975,0.0175525,0.0304775,0.025115,0.01362,0.00985249999999998,0,1,25,0,69,77.04,"2_LE07_018050_20020404",29,9,NA,104.31662521,60.78668507,69037.834,295.502131779989,294.5227394104,0.00063422024237525,0.804470643139281,120661.838,295.502131779989,294.36448542277,0.000660452246336263,0.660878424204122,171873.65,295.502131779989,293.673152923584,0.000836247205370455,0.665140816136208
"2002-04-04","B","LANDSAT_7",0.03309,0.0170025,0.0294875,0.02088,0.0112825,0.00985249999999998,0,1,25,0,131,138.92,"2_LE07_018050_20020404",29,9,NA,104.31662521,60.78668507,69037.834,295.502131779989,294.5227394104,0.00063422024237525,0.804470643139281,120661.838,295.502131779989,294.36448542277,0.000660452246336263,0.660878424204122,171873.65,295.502131779989,293.673152923584,0.000836247205370455,0.665140816136208
"2002-04-04","C","LANDSAT_7",0.0318525,0.017195,0.0297625,0.02099,0.0112825,0.00985249999999998,0,1,27,0,70,77.3703703703704,"2_LE07_018050_20020404",29,9,NA,104.31662521,60.78668507,69037.834,295.502131779989,294.5227394104,0.00063422024237525,0.804470643139281,120661.838,295.502131779989,294.36448542277,0.000660452246336263,0.660878424204122,171873.65,295.502131779989,293.673152923584,0.000836247205370455,0.665140816136208
"2002-04-04","D","LANDSAT_7",0.0295975,0.0170025,0.0275625,0.0208525,0.011255,0.00985249999999998,0,1,27,0,142,149.666666666667,"2_LE07_018050_20020404",29,9,NA,104.31662521,60.78668507,69037.834,295.502131779989,294.5227394104,0.00063422024237525,0.804470643139281,120661.838,295.502131779989,294.36448542277,0.000660452246336263,0.660878424204122,171873.65,295.502131779989,293.673152923584,0.000836247205370455,0.665140816136208
"2002-04-04","E","LANDSAT_7",0.0333375,0.017855,0.030175,0.0177175,0.0115575,0.00996249999999998,0,1,25,0,36,43.8,"2_LE07_018050_20020404",29,9,NA,104.31662521,60.78668507,69037.834,295.502131779989,294.5227394104,0.00063422024237525,0.804470643139281,120661.838,295.502131779989,294.36448542277,0.000660452246336263,0.660878424204122,171873.65,295.502131779989,293.673152923584,0.000836247205370455,0.665140816136208
"2002-04-04","K","LANDSAT_7",0.0352075,0.021485,0.034245,0.02165,0.01384,0.009935,0,1,26,0,40,48.3461538461538,"2_LE07_018050_20020404",29,9,NA,104.31662521,60.78668507,69037.834,295.502131779989,294.5227394104,0.00063422024237525,0.804470643139281,120661.838,295.502131779989,294.36448542277,0.000660452246336263,0.660878424204122,171873.65,295.502131779989,293.673152923584,0.000836247205370455,0.665140816136208
"2002-04-04","L","LANDSAT_7",0.0308075,0.014775,0.03098625,0.0220625,0.01164,0.0075975,0,1,26,0,220,228.384615384615,"2_LE07_018050_20020404",29,9,NA,104.31662521,60.78668507,69037.834,295.502131779989,294.5227394104,0.00063422024237525,0.804470643139281,120661.838,295.502131779989,294.36448542277,0.000660452246336263,0.660878424204122,171873.65,295.502131779989,293.673152923584,0.000836247205370455,0.665140816136208
"2002-04-04","M","LANDSAT_7",0.029295,0.0140325,0.02594,0.0176625,0.00924749999999999,0.00756999999999999,0,1,25,0,139,146.32,"2_LE07_018050_20020404",29,9,NA,104.31662521,60.78668507,69037.834,295.502131779989,294.5227394104,0.00063422024237525,0.804470643139281,120661.838,295.502131779989,294.36448542277,0.000660452246336263,0.660878424204122,171873.65,295.502131779989,293.673152923584,0.000836247205370455,0.665140816136208
"2002-04-04","N","LANDSAT_7",0.03672,0.0252525,0.036665,0.0269575,0.01197,0.00773499999999999,0,1,23,0,57,62.1304347826087,"2_LE07_018050_20020404",29,9,NA,104.31662521,60.78668507,69037.834,295.502131779989,294.5227394104,0.00063422024237525,0.804470643139281,120661.838,295.502131779989,294.36448542277,0.000660452246336263,0.660878424204122,171873.65,295.502131779989,293.673152923584,0.000836247205370455,0.665140816136208
"2002-04-04","R","LANDSAT_7",0.032705,0.016975,0.0292675,0.018405,0.009495,0.010045,0,1,17,0,21,24.2941176470588,"2_LE07_018050_20020404",29,9,NA,104.31662521,60.78668507,69037.834,295.502131779989,294.5227394104,0.00063422024237525,0.804470643139281,120661.838,295.502131779989,294.36448542277,0.000660452246336263,0.660878424204122,171873.65,295.502131779989,293.673152923584,0.000836247205370455,0.665140816136208
"2002-05-06","B","LANDSAT_7",0.03826,0.02506,0.033585,0.0228325,0.0163425,0.0123825,0,1,25,0,43,50.88,"2_LE07_018050_20020506",23,9,NA,81.66289608,64.09494189,68318.196,296.712731043498,295.859004974365,0.00214395631115849,1.0117485659417,123910.44,297.214892069499,295.859004974365,0.00214480269704609,0.842814342232351,173421.628,297.214892069499,295.535129547119,0.0026051524772015,0.7827898137288
"2002-05-06","C","LANDSAT_7",0.0410925,0.0280025,0.0368025,0.0262975,0.018515,0.014665,0,1,24,0,61,69.0416666666667,"2_LE07_018050_20020506",23,9,NA,81.66289608,64.09494189,68318.196,296.712731043498,295.859004974365,0.00214395631115849,1.0117485659417,123910.44,297.214892069499,295.859004974365,0.00214480269704609,0.842814342232351,173421.628,297.214892069499,295.535129547119,0.0026051524772015,0.7827898137288
"2002-05-06","D","LANDSAT_7",0.04140875,0.0282225,0.0370775,0.030285,0.0162875,0.01586125,0,1,14,0,53,60.5,"2_LE07_018050_20020506",23,9,NA,81.66289608,64.09494189,68318.196,296.712731043498,295.859004974365,0.00214395631115849,1.0117485659417,123910.44,297.214892069499,295.859004974365,0.00214480269704609,0.842814342232351,173421.628,297.214892069499,295.535129547119,0.0026051524772015,0.7827898137288
"2002-05-06","F","LANDSAT_7",0.03291125,0.02044,0.028195,0.022035,0.0138675,0.0123275,0,1,26,0,253,259.615384615385,"2_LE07_018050_20020506",23,9,NA,81.66289608,64.09494189,68318.196,296.712731043498,295.859004974365,0.00214395631115849,1.0117485659417,123910.44,297.214892069499,295.859004974365,0.00214480269704609,0.842814342232351,173421.628,297.214892069499,295.535129547119,0.0026051524772015,0.7827898137288
"2002-05-06","G","LANDSAT_7",0.041725,0.029515,0.03859,0.0298175,0.0206325,0.016975,0,1,21,0,105,112.761904761905,"2_LE07_018050_20020506",23,9,NA,81.66289608,64.09494189,68318.196,296.712731043498,295.859004974365,0.00214395631115849,1.0117485659417,123910.44,297.214892069499,295.859004974365,0.00214480269704609,0.842814342232351,173421.628,297.214892069499,295.535129547119,0.0026051524772015,0.7827898137288
"2002-05-06","I","LANDSAT_7",0.0345475,0.023025,0.0309175,0.02143,0.01593,0.012245,0,1,25,0,222,228.72,"2_LE07_018050_20020506",23,9,NA,81.66289608,64.09494189,68318.196,296.712731043498,295.859004974365,0.00214395631115849,1.0117485659417,123910.44,297.214892069499,295.859004974365,0.00214480269704609,0.842814342232351,173421.628,297.214892069499,295.535129547119,0.0026051524772015,0.7827898137288
"2002-05-06","K","LANDSAT_7",0.037875,0.024675,0.03458875,0.02521125,0.01593,0.0110625,0,1,26,0,97,104.769230769231,"2_LE07_018050_20020506",23,9,NA,81.66289608,64.09494189,68318.196,296.712731043498,295.859004974365,0.00214395631115849,1.0117485659417,123910.44,297.214892069499,295.859004974365,0.00214480269704609,0.842814342232351,173421.628,297.214892069499,295.535129547119,0.0026051524772015,0.7827898137288
"2002-05-06","L","LANDSAT_7",0.0467025,0.0292125,0.0454375,0.03364,0.013895,0.00762499999999999,0,1,25,0,93,100.76,"2_LE07_018050_20020506",23,9,NA,81.66289608,64.09494189,68318.196,296.712731043498,295.859004974365,0.00214395631115849,1.0117485659417,123910.44,297.214892069499,295.859004974365,0.00214480269704609,0.842814342232351,173421.628,297.214892069499,295.535129547119,0.0026051524772015,0.7827898137288
"2002-05-06","M","LANDSAT_7",0.0436775,0.028415,0.0387275,0.0254175,0.0114475,0.00990749999999998,0,1,25,0,33,39.12,"2_LE07_018050_20020506",23,9,NA,81.66289608,64.09494189,68318.196,296.712731043498,295.859004974365,0.00214395631115849,1.0117485659417,123910.44,297.214892069499,295.859004974365,0.00214480269704609,0.842814342232351,173421.628,297.214892069499,295.535129547119,0.0026051524772015,0.7827898137288
"2002-06-23","E","LANDSAT_7",0.02792,0.0157925,0.02869,0.0178,0.0106225,0.00833999999999998,0,1,25,0,59,66.52,"2_LE07_018050_20020623",40,9,NA,67.15255249,61.84125128,61046.88,295.121063232422,294.641612370809,0.0131747411273295,0.680986968388764,98832.252,295.121063232422,294.641612370809,0.0264218555471594,0.571359816830008,139730.42,296.240938186646,294.641612370809,0.045482970931193,0.52425801160087
"2002-06-23","H","LANDSAT_7",0.0435675,0.02724625,0.03904375,0.0258575,0.0176075,0.0156275,0.166666666666667,1,20,0,6,10.5,"2_LE07_018050_20020623",40,9,NA,67.15255249,61.84125128,61046.88,295.121063232422,294.641612370809,0.0131747411273295,0.680986968388764,98832.252,295.121063232422,294.641612370809,0.0264218555471594,0.571359816830008,139730.42,296.240938186646,294.641612370809,0.045482970931193,0.52425801160087
"2002-06-23","J","LANDSAT_7",0.0187075,0.00924749999999999,0.0214575,0.019615,0.00660749999999998,0.00369249999999998,0,1,19,0,185,192.315789473684,"2_LE07_018050_20020623",40,9,NA,67.15255249,61.84125128,61046.88,295.121063232422,294.641612370809,0.0131747411273295,0.680986968388764,98832.252,295.121063232422,294.641612370809,0.0264218555471594,0.571359816830008,139730.42,296.240938186646,294.641612370809,0.045482970931193,0.52425801160087
"2002-06-23","K","LANDSAT_7",0.02411125,0.0121075,0.02457875,0.0138125,0.0083125,0.00833999999999998,0,1,26,0,67,74.5769230769231,"2_LE07_018050_20020623",40,9,NA,67.15255249,61.84125128,61046.88,295.121063232422,294.641612370809,0.0131747411273295,0.680986968388764,98832.252,295.121063232422,294.641612370809,0.0264218555471594,0.571359816830008,139730.42,296.240938186646,294.641612370809,0.045482970931193,0.52425801160087
"2002-06-23","L","LANDSAT_7",0.02825,0.01544875,0.03672,0.0267925,0.01330375,0.00967374999999999,0,1,12,0,131,136.166666666667,"2_LE07_018050_20020623",40,9,NA,67.15255249,61.84125128,61046.88,295.121063232422,294.641612370809,0.0131747411273295,0.680986968388764,98832.252,295.121063232422,294.641612370809,0.0264218555471594,0.571359816830008,139730.42,296.240938186646,294.641612370809,0.045482970931193,0.52425801160087
"2002-06-23","M","LANDSAT_7",0.017195,0.00708874999999999,0.01894125,0.0101825,0.00374749999999998,0.00592,0,1,24,0,39,46.5833333333333,"2_LE07_018050_20020623",40,9,NA,67.15255249,61.84125128,61046.88,295.121063232422,294.641612370809,0.0131747411273295,0.680986968388764,98832.252,295.121063232422,294.641612370809,0.0264218555471594,0.571359816830008,139730.42,296.240938186646,294.641612370809,0.045482970931193,0.52425801160087
"2002-06-23","Q","LANDSAT_7",0.02862125,0.0196425,0.029075,0.01791,0.0129875,0.0132075,0.0833333333333333,1,22,0,3,7.72727272727273,"2_LE07_018050_20020623",40,9,NA,67.15255249,61.84125128,61046.88,295.121063232422,294.641612370809,0.0131747411273295,0.680986968388764,98832.252,295.121063232422,294.641612370809,0.0264218555471594,0.571359816830008,139730.42,296.240938186646,294.641612370809,0.045482970931193,0.52425801160087
"2002-06-23","R","LANDSAT_7",0.01989,0.00850499999999998,0.02279125,0.0111725,0.00640124999999999,0.00361,0,1,24,0,155,162.083333333333,"2_LE07_018050_20020623",40,9,NA,67.15255249,61.84125128,61046.88,295.121063232422,294.641612370809,0.0131747411273295,0.680986968388764,98832.252,295.121063232422,294.641612370809,0.0264218555471594,0.571359816830008,139730.42,296.240938186646,294.641612370809,0.045482970931193,0.52425801160087
"2002-08-10","B","LANDSAT_7",0.0288,0.0234925,0.031385,0.036555,0.0171675,0.015435,0,1,13,0,199,204.692307692308,"2_LE07_018050_20020810",32,9,NA,84.12247407,61.83070851,60726.258,295.131923039754,294.488247553508,0.00585666451287992,0.690215156460199,104174.016,295.131923039754,294.286540985107,0.0115190161415804,0.757522810578361,151521.654,295.177563349406,294.286540985107,0.0123263550945936,0.719657869351412
"2002-08-10","C","LANDSAT_7",0.02836,0.01956,0.03111,0.0323475,0.0171125,0.0154075,0,1,13,0,51,60,"2_LE07_018050_20020810",32,9,NA,84.12247407,61.83070851,60726.258,295.131923039754,294.488247553508,0.00585666451287992,0.690215156460199,104174.016,295.131923039754,294.286540985107,0.0115190161415804,0.757522810578361,151521.654,295.177563349406,294.286540985107,0.0123263550945936,0.719657869351412
"2002-08-10","E","LANDSAT_7",0.02638,0.0170575,0.02792,0.02792,0.014665,0.0129325,0,1,25,0,23,30.2,"2_LE07_018050_20020810",32,9,NA,84.12247407,61.83070851,60726.258,295.131923039754,294.488247553508,0.00585666451287992,0.690215156460199,104174.016,295.131923039754,294.286540985107,0.0115190161415804,0.757522810578361,151521.654,295.177563349406,294.286540985107,0.0123263550945936,0.719657869351412
"2002-08-10","I","LANDSAT_7",0.0266,0.0189825,0.0300925,0.0320175,0.01703,0.0129325,0,1,15,0,61,65.8666666666667,"2_LE07_018050_20020810",32,9,NA,84.12247407,61.83070851,60726.258,295.131923039754,294.488247553508,0.00585666451287992,0.690215156460199,104174.016,295.131923039754,294.286540985107,0.0115190161415804,0.757522810578361,151521.654,295.177563349406,294.286540985107,0.0123263550945936,0.719657869351412
"2002-08-10","K","LANDSAT_7",0.0291025,0.0193675,0.0305875,0.0322925,0.01714,0.01296,0,1,17,0,119,125.470588235294,"2_LE07_018050_20020810",32,9,NA,84.12247407,61.83070851,60726.258,295.131923039754,294.488247553508,0.00585666451287992,0.690215156460199,104174.016,295.131923039754,294.286540985107,0.0115190161415804,0.757522810578361,151521.654,295.177563349406,294.286540985107,0.0123263550945936,0.719657869351412
"2002-08-10","P","LANDSAT_7",0.02825,0.01767625,0.0264625,0.0271225,0.01439,0.0128225,0,1,22,0,170,178.136363636364,"2_LE07_018050_20020810",32,9,NA,84.12247407,61.83070851,60726.258,295.131923039754,294.488247553508,0.00585666451287992,0.690215156460199,104174.016,295.131923039754,294.286540985107,0.0115190161415804,0.757522810578361,151521.654,295.177563349406,294.286540985107,0.0123263550945936,0.719657869351412
"2002-08-10","Q","LANDSAT_7",0.0249775,0.0162325,0.0270675,0.0220075,0.0140325,0.010265,0.0416666666666667,1,15,0,6,9.66666666666667,"2_LE07_018050_20020810",32,9,NA,84.12247407,61.83070851,60726.258,295.131923039754,294.488247553508,0.00585666451287992,0.690215156460199,104174.016,295.131923039754,294.286540985107,0.0115190161415804,0.757522810578361,151521.654,295.177563349406,294.286540985107,0.0123263550945936,0.719657869351412
"2002-08-10","R","LANDSAT_7",0.0254725,0.01868,0.0260225,0.0330625,0.01736,0.0130425,0,1,19,0,118,124.526315789474,"2_LE07_018050_20020810",32,9,NA,84.12247407,61.83070851,60726.258,295.131923039754,294.488247553508,0.00585666451287992,0.690215156460199,104174.016,295.131923039754,294.286540985107,0.0115190161415804,0.757522810578361,151521.654,295.177563349406,294.286540985107,0.0123263550945936,0.719657869351412
"2002-10-13","C","LANDSAT_7",0.0206875,0.00978374999999999,0.0217875,0.00974249999999998,0.0046825,0.00532874999999999,0,1,26,0,24,31.3076923076923,"2_LE07_018050_20021013",43,9,NA,131.04460623,56.99214522,43963.468,293.780922571818,292.773533503215,0.0192761421201908,0.951460834392456,83824.0516054687,295.068572362264,292.773533503215,0.0208815901906405,0.79178937400915,118516.50496875,295.068572362264,292.773533503215,0.0298579245234123,0.681059564479494
"2002-10-13","E","LANDSAT_7",0.0189825,0.00325249999999999,0.0151875,0.00594749999999999,0.00242749999999999,0.00286749999999999,0,1,25,0,75,82.76,"2_LE07_018050_20021013",43,9,NA,131.04460623,56.99214522,43963.468,293.780922571818,292.773533503215,0.0192761421201908,0.951460834392456,83824.0516054687,295.068572362264,292.773533503215,0.0208815901906405,0.79178937400915,118516.50496875,295.068572362264,292.773533503215,0.0298579245234123,0.681059564479494
"2002-10-13","F","LANDSAT_7",0.0177175,0.00563124999999999,0.0157925,0.00625,0.00492999999999999,0.00542499999999998,0,1,26,0,124,131.461538461538,"2_LE07_018050_20021013",43,9,NA,131.04460623,56.99214522,43963.468,293.780922571818,292.773533503215,0.0192761421201908,0.951460834392456,83824.0516054687,295.068572362264,292.773533503215,0.0208815901906405,0.79178937400915,118516.50496875,295.068572362264,292.773533503215,0.0298579245234123,0.681059564479494
"2002-10-13","J","LANDSAT_7",0.01828125,0.00239999999999998,0.01437625,0.00953624999999999,0.0022075,0.002785,0,1,18,0,72,77.5,"2_LE07_018050_20021013",43,9,NA,131.04460623,56.99214522,43963.468,293.780922571818,292.773533503215,0.0192761421201908,0.951460834392456,83824.0516054687,295.068572362264,292.773533503215,0.0208815901906405,0.79178937400915,118516.50496875,295.068572362264,292.773533503215,0.0298579245234123,0.681059564479494
"2002-10-13","O","LANDSAT_7",0.01536625,0.00184999999999999,0.01164,0.00625,0.00248249999999999,0.002895,0,1,26,0,23,31.4230769230769,"2_LE07_018050_20021013",43,9,NA,131.04460623,56.99214522,43963.468,293.780922571818,292.773533503215,0.0192761421201908,0.951460834392456,83824.0516054687,295.068572362264,292.773533503215,0.0208815901906405,0.79178937400915,118516.50496875,295.068572362264,292.773533503215,0.0298579245234123,0.681059564479494
"2002-10-13","Q","LANDSAT_7",0.01426625,0.0018775,0.01164,0.00206999999999998,6.24999999999931e-05,0.002895,0,1,22,0,16,24.1363636363636,"2_LE07_018050_20021013",43,9,NA,131.04460623,56.99214522,43963.468,293.780922571818,292.773533503215,0.0192761421201908,0.951460834392456,83824.0516054687,295.068572362264,292.773533503215,0.0208815901906405,0.79178937400915,118516.50496875,295.068572362264,292.773533503215,0.0298579245234123,0.681059564479494
"2002-10-13","R","LANDSAT_7",0.02011,0.00556249999999999,0.0157925,0.00611249999999999,0.00245499999999998,0.002895,0,1,24,0,23,30.8333333333333,"2_LE07_018050_20021013",43,9,NA,131.04460623,56.99214522,43963.468,293.780922571818,292.773533503215,0.0192761421201908,0.951460834392456,83824.0516054687,295.068572362264,292.773533503215,0.0208815901906405,0.79178937400915,118516.50496875,295.068572362264,292.773533503215,0.0298579245234123,0.681059564479494
"2003-01-01","A","LANDSAT_7",0.0156,0.003775,0.01615,0.0074875,0.00250999999999998,0.0012725,0,1,25,0,27,34.52,"2_LE07_018050_20030101",19,9,NA,142.75684801,43.23052587,44394.352,293.646029790242,292.0578956604,0.00273393094519037,0.508536570251036,67821.408,293.646029790242,291.367336273193,0.0201067598982476,0.854987847094099,88926.1,293.646029790242,291.367336273193,0.0318145390120534,0.946187970939988
"2003-01-01","B","LANDSAT_7",0.014005,0.002785,0.012355,0.0035,-0.000570000000000015,0.00116249999999998,0,1,25,0,215,222.16,"2_LE07_018050_20030101",19,9,NA,142.75684801,43.23052587,44394.352,293.646029790242,292.0578956604,0.00273393094519037,0.508536570251036,67821.408,293.646029790242,291.367336273193,0.0201067598982476,0.854987847094099,88926.1,293.646029790242,291.367336273193,0.0318145390120534,0.946187970939988
"2003-01-01","C","LANDSAT_7",0.0145275,0.000887499999999986,0.01527,0.00372,-0.000487500000000002,0.00118999999999999,0,1,27,0,132,139.222222222222,"2_LE07_018050_20030101",19,9,NA,142.75684801,43.23052587,44394.352,293.646029790242,292.0578956604,0.00273393094519037,0.508536570251036,67821.408,293.646029790242,291.367336273193,0.0201067598982476,0.854987847094099,88926.1,293.646029790242,291.367336273193,0.0318145390120534,0.946187970939988
